"";"SchoolName2";"variable";"estimate";"Total";"Percent";"LeaveTime";"CumPer";"LeaveDT";"School.name";"Proposed.tier";"Start";"End";"Type";"Name";"Address";"State";"MailingAddress";"CurrentStartTime";"Total.Students";"Female";"%.Female";"Gender.X";"%.Gender.X";"Male";"%.Male";"American.Indian/.Alaskan.Native";"%.American.Indian/.Alaskan.Native";"Asian";"%.Asian";"Black/.African.American";"%.Black/.African.American";"Hispanic/.Latino.of.any.race(s)";"%.Hispanic/.Latino.of.any.race(s)";"Native.Hawaiian/.Other.Pacific.Islander";"%.Native.Hawaiian/.Other.Pacific.Islander";"Two.or.More.Races";"%.Two.or.More.Races";"White";"%.White";"English.Language.Learners";"%.English.Language.Learners";"Foster.Care";"%.Foster.Care";"Highly.Capable";"%.Highly.Capable";"Homeless";"%.Homeless";"Low-Income";"%.Low-Income";"Migrant";"%.Migrant";"Military.Parent";"%.Military.Parent";"Mobile";"%.Moble";"Section.504";"%.Section.504";"Students.with.Disabilities";"%.Students.with.Disabilities";"Non-English.Language.Learners";"%.Non-English.Language.Learners";"Non-Foster.Care";"%.Non-Foster.Care";"Non-Highly.Capable";"%.Non-Highly.Capable";"Non-Homeless";"%.Non-Homeless";"Non-Low.Income";"%.Non-Low.Income";"Non.Migrant";"%.Non.Migrant";"Non.Military.Parent";"%.Non.Military.Parent";"Non.Mobile";"%.Non.Mobile";"Non.Section.504";"%.Non.Section.504";"Students.without.Disabilities";"%.Students.without.Disabilities";"2020-21.FRPL.%.based.on.2019-20.as.of.Mar.31";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Mar.6";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Jan.29";"2019-20.FINAL.FRPL.%.based.on.2018-19.data";"2018-19.FINAL.FRPL.%.based.on.2017-18..data";"3.Year.Average.for.2020-21.Eligibility";"Preliminary.High.Poverty.Eligibility.for.SY.2020-21";"Title.I.School.Wide";"Title1";"ProposedStart";"TimeShift";"ADR_LGT";"ADR_LTT";"GEOID";"median_hhi";"HHI_group";"NeedToLeave"
"558";"John Hay Elementary School";"Go2Work_1200";158;29060;0,00543702684101858;12H 0M 0S;0,919614590502409;2022-04-26 12:00:00;"John Hay​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Hay Elementary";"201 Garfield St.";"Seattle, WA 98109";"201 Garfield St.,Seattle, WA 98109";2022-04-26 07:55:00;305;138;0,4524590164;0;0;167;0,5475409836;0;0;46;0,1508196721;14;0,04590163934;49;0,1606557377;0;0;46;0,1508196721;150;0,4918032787;43;0,1409836066;0;0;12;0,0393442623;10;0,03278688525;47;0,1540983607;1;0,003278688525;8;0,0262295082;21;0,06885245902;0;0;49;0,0001074979844;262;0,8590163934;305;1;293;0,9606557377;295;0,9672131148;258;0,8459016393;304;0,9967213115;297;0,9737704918;284;0,931147541;305;1;256;0,8393442623;0,1006;0,1006;0,1006;0,1206;0,118126272912424;0,1131;"No";NA;"No";2022-04-26 09:30:00;95;-122,35177;47,63293;"53033006800";117291,15625;"100-150K";2022-04-26 09:00:00
"559";"John Hay Elementary School";"Go2Work_1600";1478;29060;0,0508602890571232;16H 0M 0S;0,970474879559532;2022-04-26 16:00:00;"John Hay​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Hay Elementary";"201 Garfield St.";"Seattle, WA 98109";"201 Garfield St.,Seattle, WA 98109";2022-04-26 07:55:00;305;138;0,4524590164;0;0;167;0,5475409836;0;0;46;0,1508196721;14;0,04590163934;49;0,1606557377;0;0;46;0,1508196721;150;0,4918032787;43;0,1409836066;0;0;12;0,0393442623;10;0,03278688525;47;0,1540983607;1;0,003278688525;8;0,0262295082;21;0,06885245902;0;0;49;0,0001074979844;262;0,8590163934;305;1;293;0,9606557377;295;0,9672131148;258;0,8459016393;304;0,9967213115;297;0,9737704918;284;0,931147541;305;1;256;0,8393442623;0,1006;0,1006;0,1006;0,1206;0,118126272912424;0,1131;"No";NA;"No";2022-04-26 09:30:00;95;-122,35177;47,63293;"53033006800";117291,15625;"100-150K";2022-04-26 09:00:00
"560";"John Hay Elementary School";"Go2Work_2400";858;29060;0,029525120440468;24H 0M 0S;1;2022-04-27 00:00:00;"John Hay​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Hay Elementary";"201 Garfield St.";"Seattle, WA 98109";"201 Garfield St.,Seattle, WA 98109";2022-04-26 07:55:00;305;138;0,4524590164;0;0;167;0,5475409836;0;0;46;0,1508196721;14;0,04590163934;49;0,1606557377;0;0;46;0,1508196721;150;0,4918032787;43;0,1409836066;0;0;12;0,0393442623;10;0,03278688525;47;0,1540983607;1;0,003278688525;8;0,0262295082;21;0,06885245902;0;0;49;0,0001074979844;262;0,8590163934;305;1;293;0,9606557377;295;0,9672131148;258;0,8459016393;304;0,9967213115;297;0,9737704918;284;0,931147541;305;1;256;0,8393442623;0,1006;0,1006;0,1006;0,1206;0,118126272912424;0,1131;"No";NA;"No";2022-04-26 09:30:00;95;-122,35177;47,63293;"53033006800";117291,15625;"100-150K";2022-04-26 09:00:00
"561";"John Muir Elementary School";"Go2Work_0500";353;7486;0,0471546887523377;5H 0M 0S;0,0471546887523377;2022-04-26 05:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"562";"John Muir Elementary School";"Go2Work_0530";206;7486;0,0275180336628373;5H 30M 0S;0,074672722415175;2022-04-26 05:30:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"563";"John Muir Elementary School";"Go2Work_0600";279;7486;0,0372695698637457;6H 0M 0S;0,111942292278921;2022-04-26 06:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"564";"John Muir Elementary School";"Go2Work_0630";340;7486;0,0454181138124499;6H 30M 0S;0,157360406091371;2022-04-26 06:30:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"565";"John Muir Elementary School";"Go2Work_0700";410;7486;0,0547689019503072;7H 0M 0S;0,212129308041678;2022-04-26 07:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"566";"John Muir Elementary School";"Go2Work_0730";1289;7486;0,172188084424259;7H 30M 0S;0,384317392465936;2022-04-26 07:30:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"567";"John Muir Elementary School";"Go2Work_0800";1222;7486;0,163238044349452;8H 0M 0S;0,547555436815389;2022-04-26 08:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"568";"John Muir Elementary School";"Go2Work_0830";896;7486;0,119690088164574;8H 30M 0S;0,667245524979963;2022-04-26 08:30:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"569";"John Muir Elementary School";"Go2Work_0900";729;7486;0,0973817793213999;9H 0M 0S;0,764627304301362;2022-04-26 09:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"570";"John Muir Elementary School";"Go2Work_1000";636;7486;0,0849585893668181;10H 0M 0S;0,849585893668181;2022-04-26 10:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"571";"John Muir Elementary School";"Go2Work_1100";330;7486;0,0440822869356131;11H 0M 0S;0,893668180603794;2022-04-26 11:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"572";"John Muir Elementary School";"Go2Work_1200";163;7486;0,0217739780924392;12H 0M 0S;0,915442158696233;2022-04-26 12:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"573";"John Muir Elementary School";"Go2Work_1600";389;7486;0,05196366550895;16H 0M 0S;0,967405824205183;2022-04-26 16:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"574";"John Muir Elementary School";"Go2Work_2400";244;7486;0,032594175794817;24H 0M 0S;1;2022-04-27 00:00:00;"John Muir​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"John Muir Elementary";"3301 S Horton St.";"Seattle, WA 98144";"3301 S Horton St.,Seattle, WA 98144";2022-04-26 07:55:00;336;159;0,4732142857;0;0;177;0,5267857143;0;0;30;0,08928571429;173;0,5148809524;38;0,1130952381;1;0,002976190476;34;0,1011904762;60;0,1785714286;112;0,3333333333;0;0;12;0,03571428571;11;0,03273809524;206;0,6130952381;0;0;2;0,005952380952;11;0,03273809524;0;0;52;9,743480726e-05;224;0,6666666667;329;0,9791666667;324;0,9642857143;325;0,9672619048;130;0,3869047619;336;1;334;0,994047619;325;0,9672619048;336;1;284;0,8452380952;0,5801;0,5801;0,5801;0,5906;0,665730337078652;0,6121;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,29067;47,573255;"53033009500";107090,818181818;"100-150K";2022-04-26 09:00:00
"575";"John Rogers Elementary School";"Go2Work_0500";372;11899;0,0312631313555761;5H 0M 0S;0,0312631313555761;2022-04-26 05:00:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"576";"John Rogers Elementary School";"Go2Work_0530";198;11899;0,0166400537860324;5H 30M 0S;0,0479031851416085;2022-04-26 05:30:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"577";"John Rogers Elementary School";"Go2Work_0600";356;11899;0,0299184805445836;6H 0M 0S;0,0778216656861921;2022-04-26 06:00:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"578";"John Rogers Elementary School";"Go2Work_0630";580;11899;0,0487435918984789;6H 30M 0S;0,126565257584671;2022-04-26 06:30:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"579";"John Rogers Elementary School";"Go2Work_0700";1237;11899;0,103958315824859;7H 0M 0S;0,23052357340953;2022-04-26 07:00:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"580";"John Rogers Elementary School";"Go2Work_0730";1356;11899;0,113959156231616;7H 30M 0S;0,344482729641146;2022-04-26 07:30:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"581";"John Rogers Elementary School";"Go2Work_0800";1968;11899;0,16539204975208;8H 0M 0S;0,509874779393226;2022-04-26 08:00:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
"582";"John Rogers Elementary School";"Go2Work_0830";1611;11899;0,135389528531809;8H 30M 0S;0,645264307925036;2022-04-26 08:30:00;"John Rogers​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"John Rogers Elementary";"4030 NE 109th St.";"Seattle, WA 98125";"4030 NE 109th St.,Seattle, WA 98125";2022-04-26 07:55:00;267;129;0,4831460674;0;0;138;0,5168539326;2;0,007490636704;22;0,08239700375;64;0,2397003745;32;0,1198501873;1;0,003745318352;36;0,1348314607;110;0,4119850187;51;0,191011236;0;0;7;0,02621722846;25;0,0936329588;101;0,3782771536;1;0,003745318352;1;0,003745318352;10;0,03745318352;0;0;35;0,000350685239;216;0,808988764;267;1;260;0,9737827715;242;0,9063670412;166;0,6217228464;266;0,9962546816;266;0,9962546816;257;0,9625468165;267;1;232;0,8689138577;0,3673;0,3673;0,3673;0,379;0,39541547277937;0,3806;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,28478;47,70646;"53033000800";109656,470588235;"100-150K";2022-04-26 07:00:00
